10 276.452 47.234 0.098 2.64
10 280.392 47.713 0.099 2.67
10 284.375 48.141 0.100 2.70
10 288.339 48.570 0.101 2.74
10 292.333 49.132 0.102 2.77
10 296.210 49.683 0.103 2.80
10 300.190 50.324 0.104 2.83
10 304.134 50.907 0.105 2.86
10 308.104 51.447 0.106 2.89
10 312.018 51.972 0.107 2.93
10 316.015 52.415 0.108 2.96
10 319.962 52.963 0.109 2.99
10 323.962 53.446 0.110 3.02
10 327.913 53.858 0.111 3.05
10 331.921 54.253 0.112 3.09
10 335.859 54.646 0.113 3.12
10 339.831 55.036 0.114 3.15
10 343.784 55.368 0.115 3.18
10 347.780 55.717 0.116 3.21
10 351.726 56.068 0.117 3.24
10 355.726 56.497 0.118 3.28
10 359.729 56.910 0.119 3.31
10 363.635 57.348 0.120 3.34
10 367.604 57.826 0.121 3.37
10 371.556 58.311 0.122 3.40
10 375.566 58.794 0.124 3.43
11 0.000 7.029 0.042 1.63
11 3.978 7.279 0.040 1.60
11 7.973 7.542 0.039 1.57
11 11.940 7.816 0.037 1.54
11 15.926 8.170 0.035 1.51
11 19.891 8.431 0.034 1.47
11 23.974 8.691 0.032 1.44
11 27.852 9.119 0.031 1.41
11 31.943 9.536 0.029 1.38
11 35.829 10.038 0.028 1.35
11 39.832 10.493 0.026 1.31
11 43.816 10.915 0.025 1.28
11 47.673 11.529 0.023 1.25
11 51.610 12.246 0.021 1.22
11 55.568 12.840 0.020 1.19
11 59.591 13.512 0.018 1.16
11 63.437 14.197 0.017 1.13
11 67.352 14.925 0.016 1.09
11 83.080 17.524 0.011 1.03
11 87.027 18.156 0.014 1.06
11 90.957 18.902 0.017 1.09
11 94.888 19.657 0.019 1.13
11 98.800 20.481 0.022 1.16
11 102.714 21.299 0.025 1.19
11 106.621 22.064 0.026 1.22
11 110.461 22.921 0.028 1.25
11 114.453 23.722 0.030 1.28
11 118.381 24.475 0.032 1.31
11 122.311 25.172 0.034 1.35
11 126.252 25.794 0.036 1.38
11 130.207 26.370 0.037 1.41
11 134.167 26.921 0.039 1.44
11 138.127 27.420 0.041 1.47
11 142.057 27.963 0.042 1.50
11 146.031 28.600 0.043 1.53
11 149.992 29.190 0.045 1.57
11 153.949 29.720 0.046 1.60
11 157.873 30.282 0.048 1.63
11 161.835 30.814 0.049 1.66
11 165.817 31.295 0.051 1.69
11 169.793 31.792 0.052 1.73
11 173.759 32.416 0.055 1.76
11 177.684 33.087 0.060 1.79
11 181.630 33.634 0.065 1.82
11 185.663 34.180 0.068 1.85
11 189.558 34.757 0.069 1.88
11 193.531 35.245 0.070 1.91
11 197.482 35.664 0.072 1.95
11 201.424 36.301 0.073 1.98
11 205.362 36.964 0.074 2.01
11 209.276 37.762 0.076 2.04
11 213.202 38.513 0.077 2.07
11 217.114 39.237 0.079 2.10
11 221.069 39.887 0.080 2.14
11 225.022 40.296 0.081 2.17
11 229.006 40.725 0.082 2.20
11 232.920 41.201 0.083 2.23
11 236.904 41.783 0.084 2.26
11 240.846 42.461 0.085 2.29
11 244.758 43.184 0.086 2.32
11 248.716 43.717 0.087 2.36
11 252.666 44.280 0.088 2.39
11 256.627 44.771 0.089 2.42
11 260.596 45.287 0.090 2.45
11 264.526 45.769 0.091 2.48
11 268.516 46.131 0.092 2.51
11 272.489 46.691 0.093 2.55
11 276.452 47.234 0.093 2.58
11 280.392 47.713 0.095 2.61
11 284.375 48.141 0.095 2.64
11 347.780 55.717 0.111 3.15
11 351.726 56.068 0.112 3.18
11 355.726 56.497 0.113 3.21
11 359.729 56.910 0.114 3.24
11 363.635 57.348 0.115 3.28
11 367.604 57.826 0.116 3.31
11 371.556 58.311 0.116 3.34
11 375.566 58.794 0.117 3.37
12 0.000 7.029 0.048 1.70
12 3.978 7.279 0.046 1.66
12 7.973 7.542 0.045 1.63
12 11.940 7.816 0.044 1.60
12 15.926 8.170 0.042 1.57
12 19.891 8.431 0.041 1.54
12 23.974 8.691 0.039 1.50
12 27.852 9.119 0.038 1.47
12 31.943 9.536 0.036 1.44
12 35.829 10.038 0.035 1.41
12 39.832 10.493 0.034 1.38
12 43.816 10.915 0.032 1.35
12 47.673 11.529 0.031 1.31
12 51.610 12.246 0.029 1.28
12 55.568 12.840 0.028 1.25
12 59.591 13.512 0.026 1.22
12 63.437 14.197 0.025 1.19
12 67.352 14.925 0.022 1.16
12 71.295 15.490 0.019 1.13
12 75.263 16.100 0.017 1.09
12 79.163 16.828 0.014 1.06
12 94.888 19.657 0.014 1.06
12 98.800 20.481 0.017 1.09
12 102.714 21.299 0.021 1.13
12 106.621 22.064 0.024 1.16
12 110.461 22.921 0.026 1.19
12 114.453 23.722 0.028 1.22
12 118.381 24.475 0.030 1.25
12 122.311 25.172 0.032 1.28
12 126.252 25.794 0.034 1.31
12 130.207 26.370 0.036 1.35
12 134.167 26.921 0.038 1.38
12 138.127 27.420 0.040 1.41
12 142.057 27.963 0.042 1.44
12 146.031 28.600 0.044 1.47
12 149.992 29.190 0.046 1.50
12 153.949 29.720 0.048 1.54
12 157.873 30.282 0.050 1.57
12 161.835 30.814 0.052 1.60
12 165.817 31.295 0.054 1.63
12 169.793 31.792 0.056 1.66
12 173.759 32.416 0.058 1.69
12 177.684 33.087 0.060 1.73
12 181.630 33.634 0.062 1.76
12 185.663 34.180 0.064 1.79
12 189.558 34.757 0.065 1.82
12 193.531 35.245 0.067 1.85
12 197.482 35.664 0.069 1.88
12 201.424 36.301 0.071 1.92
12 205.362 36.964 0.072 1.95
12 209.276 37.762 0.074 1.98
12 213.202 38.513 0.075 2.01
12 217.114 39.237 0.077 2.04
12 221.069 39.887 0.079 2.07
12 225.022 40.296 0.080 2.10
12 229.006 40.725 0.081 2.14
12 232.920 41.201 0.082 2.17
12 236.904 41.783 0.083 2.20
12 240.846 42.461 0.084 2.23
12 244.758 43.184 0.085 2.26
12 248.716 43.717 0.086 2.29
12 252.666 44.280 0.087 2.33
12 256.627 44.771 0.088 2.36
12 260.596 45.287 0.090 2.39
12 264.526 45.769 0.091 2.42
12 268.516 46.131 0.092 2.45
12 272.489 46.691 0.093 2.48
12 276.452 47.234 0.094 2.52
12 280.392 47.713 0.095 2.55
12 284.375 48.141 0.096 2.58
12 288.339 48.570 0.097 2.61
12 292.333 49.132 0.098 2.64
12 296.210 49.683 0.099 2.67
12 300.190 50.324 0.100 2.71
12 304.134 50.907 0.101 2.74
12 308.104 51.447 0.102 2.77
12 312.018 51.972 0.103 2.80
12 316.015 52.415 0.104 2.83
12 319.962 52.963 0.105 2.86
12 323.962 53.446 0.106 2.90
12 327.913 53.858 0.107 2.93
12 331.921 54.253 0.108 2.96
12 335.859 54.646 0.109 2.99
12 339.831 55.036 0.110 3.02
12 343.784 55.368 0.111 3.05
12 347.780 55.717 0.112 3.09
12 351.726 56.068 0.113 3.12
12 355.726 56.497 0.114 3.15
12 359.729 56.910 0.115 3.18
12 363.635 57.348 0.116 3.21
12 367.604 57.826 0.117 3.24
12 371.556 58.311 0.118 3.28
12 375.566 58.794 0.119 3.31
13 0.000 7.029 0.050 1.76
13 3.978 7.279 0.048 1.73
13 7.973 7.542 0.047 1.70
13 11.940 7.816 0.046 1.66
13 15.926 8.170 0.044 1.63
13 19.891 8.431 0.043 1.60
13 23.974 8.691 0.042 1.57
13 27.852 9.119 0.040 1.54
13 31.943 9.536 0.039 1.50
13 35.829 10.038 0.038 1.47
13 39.832 10.493 0.036 1.44
13 43.816 10.915 0.035 1.41
13 47.673 11.529 0.034 1.38
13 51.610 12.246 0.032 1.35
13 55.568 12.840 0.031 1.31
13 59.591 13.512 0.029 1.28
13 63.437 14.197 0.028 1.25
13 67.352 14.925 0.026 1.22
13 71.295 15.490 0.023 1.19
13 75.263 16.100 0.021 1.16
13 79.163 16.828 0.018 1.13
13 83.080 17.524 0.016 1.09
13 87.027 18.156 0.014 1.06
13 102.714 21.299 0.013 1.06
13 106.621 22.064 0.016 1.09
13 110.461 22.921 0.019 1.12
13 114.453 23.722 0.023 1.16
13 118.381 24.475 0.026 1.19
13 122.311 25.172 0.028 1.22
13 126.252 25.794 0.030 1.25
13 130.207 26.370 0.032 1.28
13 134.167 26.921 0.034 1.31
13 138.127 27.420 0.036 1.35
13 142.057 27.963 0.038 1.38
13 146.031 28.600 0.040 1.41
13 149.992 29.190 0.042 1.44
13 153.949 29.720 0.044 1.47
13 157.873 30.282 0.047 1.50
13 161.835 30.814 0.049 1.54
13 165.817 31.295 0.051 1.57
13 169.793 31.792 0.053 1.60
13 173.759 32.416 0.055 1.63
13 177.684 33.087 0.057 1.66
13 181.630 33.634 0.059 1.69
13 185.663 34.180 0.061 1.73
13 189.558 34.757 0.063 1.76
13 193.531 35.245 0.065 1.79
13 197.482 35.664 0.067 1.82
13 201.424 36.301 0.069 1.85
13 205.362 36.964 0.070 1.88
13 209.276 37.762 0.071 1.92
13 213.202 38.513 0.072 1.95
13 217.114 39.237 0.073 1.98
13 221.069 39.887 0.074 2.01
13 225.022 40.296 0.075 2.04
13 229.006 40.725 0.077 2.07
13 232.920 41.201 0.078 2.10
13 236.904 41.783 0.079 2.14
13 240.846 42.461 0.080 2.17
13 244.758 43.184 0.081 2.20
13 248.716 43.717 0.082 2.23
13 252.666 44.280 0.084 2.26
13 256.627 44.771 0.085 2.29
13 260.596 45.287 0.086 2.33
13 264.526 45.769 0.087 2.36
13 268.516 46.131 0.088 2.39
13 272.489 46.691 0.089 2.42
13 276.452 47.234 0.090 2.45
13 280.392 47.713 0.091 2.48
13 284.375 48.141 0.092 2.52
13 288.339 48.570 0.093 2.55
13 292.333 49.132 0.094 2.58
13 296.210 49.683 0.095 2.61
13 300.190 50.324 0.096 2.64
13 304.134 50.907 0.097 2.67
13 308.104 51.447 0.098 2.71
13 312.018 51.972 0.099 2.74
13 316.015 52.415 0.100 2.77
13 319.962 52.963 0.101 2.80
13 323.962 53.446 0.102 2.83
13 327.913 53.858 0.103 2.86
13 331.921 54.253 0.104 2.90
13 335.859 54.646 0.105 2.93
13 339.831 55.036 0.105 2.96
13 343.784 55.368 0.106 2.99
13 347.780 55.717 0.107 3.02
13 351.726 56.068 0.108 3.05
13 355.726 56.497 0.109 3.09
13 359.729 56.910 0.110 3.12
13 363.635 57.348 0.111 3.15
13 367.604 57.826 0.112 3.18
13 371.556 58.311 0.113 3.21
14 0.000 7.029 0.051 1.82
14 3.978 7.279 0.050 1.79
14 7.973 7.542 0.048 1.76
14 11.940 7.816 0.047 1.73
14 15.926 8.170 0.046 1.69
14 19.891 8.431 0.045 1.66
14 23.974 8.691 0.044 1.63
14 27.852 9.119 0.042 1.60
14 31.943 9.536 0.041 1.57
14 35.829 10.038 0.040 1.54
14 39.832 10.493 0.039 1.50
14 43.816 10.915 0.037 1.47
14 47.673 11.529 0.036 1.44
14 51.610 12.246 0.035 1.41
14 55.568 12.840 0.034 1.38
14 59.591 13.512 0.033 1.34
14 63.437 14.197 0.031 1.31
14 67.352 14.925 0.030 1.28
14 71.295 15.490 0.029 1.25
14 75.263 16.100 0.028 1.22
14 79.163 16.828 0.027 1.19
14 83.080 17.524 0.025 1.16
14 87.027 18.156 0.024 1.13
14 90.957 18.902 0.021 1.09
14 94.888 19.657 0.015 1.06
14 106.621 22.064 0.009 1.03
14 110.461 22.921 0.013 1.06
14 114.453 23.722 0.016 1.09
14 118.381 24.475 0.019 1.13
14 122.311 25.172 0.022 1.16
14 126.252 25.794 0.025 1.19
14 130.207 26.370 0.029 1.22
14 134.167 26.921 0.032 1.25
14 138.127 27.420 0.034 1.28
14 142.057 27.963 0.036 1.31
14 146.031 28.600 0.038 1.35
14 149.992 29.190 0.039 1.38
14 153.949 29.720 0.041 1.41
14 157.873 30.282 0.043 1.44
14 161.835 30.814 0.044 1.47
14 165.817 31.295 0.046 1.50
14 169.793 31.792 0.048 1.54
14 173.759 32.416 0.050 1.57
14 177.684 33.087 0.051 1.60
14 181.630 33.634 0.053 1.63
14 185.663 34.180 0.055 1.66
14 189.558 34.757 0.056 1.69
14 193.531 35.245 0.058 1.73
14 197.482 35.664 0.059 1.76
14 201.424 36.301 0.061 1.79
14 205.362 36.964 0.062 1.82
14 209.276 37.762 0.064 1.85
14 213.202 38.513 0.065 1.88
14 217.114 39.237 0.066 1.92
14 221.069 39.887 0.068 1.95
14 225.022 40.296 0.069 1.98
14 229.006 40.725 0.071 2.01
14 232.920 41.201 0.072 2.04
14 236.904 41.783 0.074 2.07
14 240.846 42.461 0.075 2.11
14 244.758 43.184 0.076 2.14
14 248.716 43.717 0.078 2.17
14 252.666 44.280 0.079 2.20
14 256.627 44.771 0.080 2.23
14 260.596 45.287 0.081 2.26
14 264.526 45.769 0.082 2.29
14 268.516 46.131 0.083 2.33
14 272.489 46.691 0.084 2.36
14 276.452 47.234 0.085 2.39
14 280.392 47.713 0.086 2.42
14 284.375 48.141 0.087 2.45
14 288.339 48.570 0.088 2.49
14 292.333 49.132 0.089 2.52
14 296.210 49.683 0.090 2.55
14 300.190 50.324 0.091 2.58
14 304.134 50.907 0.092 2.61
14 308.104 51.447 0.093 2.64
14 312.018 51.972 0.094 2.67
14 316.015 52.415 0.095 2.71
14 319.962 52.963 0.096 2.74
14 323.962 53.446 0.097 2.77
14 327.913 53.858 0.098 2.80
14 331.921 54.253 0.099 2.83
14 335.859 54.646 0.100 2.87
14 339.831 55.036 0.101 2.90
14 343.784 55.368 0.102 2.93
14 347.780 55.717 0.103 2.96
14 351.726 56.068 0.104 2.99
14 355.726 56.497 0.105 3.02
14 359.729 56.910 0.106 3.06
14 363.635 57.348 0.108 3.09
14 367.604 57.826 0.109 3.12
14 371.556 58.311 0.110 3.15
14 375.566 58.794 0.111 3.18
15 0.000 7.029 0.051 1.88
15 3.978 7.279 0.050 1.85
15 7.973 7.542 0.049 1.82
15 11.940 7.816 0.048 1.79
15 15.926 8.170 0.047 1.76
15 19.891 8.431 0.046 1.72
15 23.974 8.691 0.045 1.69
15 27.852 9.119 0.044 1.66
15 31.943 9.536 0.043 1.63
15 35.829 10.038 0.042 1.60
15 39.832 10.493 0.041 1.57
15 43.816 10.915 0.040 1.53
15 47.673 11.529 0.039 1.50
15 51.610 12.246 0.038 1.47
15 55.568 12.840 0.037 1.44
15 59.591 13.512 0.036 1.41
15 63.437 14.197 0.035 1.38
15 67.352 14.925 0.034 1.34
15 71.295 15.490 0.033 1.31
15 75.263 16.100 0.031 1.28
15 79.163 16.828 0.028 1.25
15 83.080 17.524 0.026 1.22
15 87.027 18.156 0.024 1.19
15 90.957 18.902 0.021 1.16
15 94.888 19.657 0.019 1.12
15 98.800 20.481 0.017 1.09
15 102.714 21.299 0.015 1.06
15 106.621 22.064 0.009 1.03
15 118.381 24.475 0.014 1.06
15 122.311 25.172 0.017 1.09
15 126.252 25.794 0.021 1.13
15 130.207 26.370 0.024 1.16
15 134.167 26.921 0.028 1.19
15 138.127 27.420 0.032 1.22
15 142.057 27.963 0.035 1.25
15 146.031 28.600 0.038 1.28
15 149.992 29.190 0.040 1.32
15 153.949 29.720 0.042 1.35
15 157.873 30.282 0.043 1.38
15 161.835 30.814 0.044 1.41
15 165.817 31.295 0.046 1.44
15 169.793 31.792 0.048 1.47
15 173.759 32.416 0.049 1.51
15 177.684 33.087 0.051 1.54
15 181.630 33.634 0.052 1.57
15 185.663 34.180 0.053 1.60
15 189.558 34.757 0.055 1.63
15 193.531 35.245 0.056 1.66
15 197.482 35.664 0.058 1.70
15 201.424 36.301 0.059 1.73
15 205.362 36.964 0.060 1.76
15 209.276 37.762 0.062 1.79
15 213.202 38.513 0.063 1.82
15 217.114 39.237 0.065 1.85
15 221.069 39.887 0.066 1.88
15 225.022 40.296 0.067 1.92
15 229.006 40.725 0.069 1.95
15 232.920 41.201 0.070 1.98
15 236.904 41.783 0.071 2.01
15 240.846 42.461 0.073 2.04
15 244.758 43.184 0.074 2.07
15 248.716 43.717 0.075 2.11
15 252.666 44.280 0.077 2.14
15 256.627 44.771 0.078 2.17
15 260.596 45.287 0.079 2.20
15 264.526 45.769 0.080 2.23
15 268.516 46.131 0.081 2.26
15 272.489 46.691 0.082 2.30
15 276.452 47.234 0.083 2.33
15 280.392 47.713 0.084 2.36
15 284.375 48.141 0.085 2.39
15 288.339 48.570 0.086 2.42
15 292.333 49.132 0.087 2.45
15 296.210 49.683 0.088 2.49
15 300.190 50.324 0.089 2.52
15 304.134 50.907 0.091 2.55
15 308.104 51.447 0.092 2.58
15 312.018 51.972 0.093 2.61
15 316.015 52.415 0.094 2.64
15 319.962 52.963 0.095 2.68
15 323.962 53.446 0.096 2.71
15 327.913 53.858 0.097 2.74
15 331.921 54.253 0.098 2.77
15 335.859 54.646 0.099 2.80
15 339.831 55.036 0.100 2.83
15 343.784 55.368 0.101 2.87
15 347.780 55.717 0.102 2.90
15 351.726 56.068 0.103 2.93
15 355.726 56.497 0.104 2.96
15 359.729 56.910 0.105 2.99
15 363.635 57.348 0.106 3.03
15 367.604 57.826 0.107 3.06
15 371.556 58.311 0.108 3.09
15 375.566 58.794 0.109 3.12
15 379.527 59.266 0.110 3.15
16 0.000 7.029 0.057 1.95
16 3.978 7.279 0.056 1.92
16 7.973 7.542 0.055 1.88
16 11.940 7.816 0.054 1.85
16 15.926 8.170 0.053 1.82
16 19.891 8.431 0.051 1.79
16 23.974 8.691 0.050 1.76
16 27.852 9.119 0.049 1.72
16 31.943 9.536 0.048 1.69
16 35.829 10.038 0.047 1.66
16 39.832 10.493 0.046 1.63
16 43.816 10.915 0.044 1.60
16 47.673 11.529 0.043 1.57
16 51.610 12.246 0.042 1.53
16 55.568 12.840 0.041 1.50
16 59.591 13.512 0.040 1.47
16 63.437 14.197 0.039 1.44
16 67.352 14.925 0.037 1.41
16 71.295 15.490 0.035 1.38
16 75.263 16.100 0.033 1.34
16 79.163 16.828 0.031 1.31
16 83.080 17.524 0.029 1.28
16 87.027 18.156 0.027 1.25
16 90.957 18.902 0.025 1.22
16 94.888 19.657 0.023 1.19
16 98.800 20.481 0.021 1.16
16 102.714 21.299 0.019 1.13
16 106.621 22.064 0.017 1.09
16 110.461 22.921 0.015 1.06
16 126.252 25.794 0.015 1.06
16 130.207 26.370 0.019 1.09
16 134.167 26.921 0.023 1.13
16 138.127 27.420 0.027 1.16
16 142.057 27.963 0.031 1.19
16 146.031 28.600 0.035 1.22
16 149.992 29.190 0.037 1.25
16 153.949 29.720 0.039 1.28
16 157.873 30.282 0.041 1.32
16 161.835 30.814 0.043 1.35
16 165.817 31.295 0.045 1.38
16 169.793 31.792 0.047 1.41
16 173.759 32.416 0.049 1.44
16 177.684 33.087 0.050 1.47
16 181.630 33.634 0.052 1.51
16 185.663 34.180 0.054 1.54
16 189.558 34.757 0.056 1.57
16 193.531 35.245 0.058 1.60
16 197.482 35.664 0.059 1.63
16 201.424 36.301 0.060 1.66
16 205.362 36.964 0.061 1.70
16 209.276 37.762 0.062 1.73
16 213.202 38.513 0.064 1.76
16 217.114 39.237 0.065 1.79
16 221.069 39.887 0.066 1.82
16 225.022 40.296 0.067 1.85
16 229.006 40.725 0.068 1.89
16 232.920 41.201 0.069 1.92
16 236.904 41.783 0.070 1.95
16 240.846 42.461 0.071 1.98
16 244.758 43.184 0.072 2.01
16 248.716 43.717 0.073 2.04
16 252.666 44.280 0.074 2.07
16 256.627 44.771 0.075 2.11
16 260.596 45.287 0.076 2.14
16 264.526 45.769 0.077 2.17
16 268.516 46.131 0.078 2.20
16 272.489 46.691 0.080 2.23
16 276.452 47.234 0.081 2.26
16 280.392 47.713 0.082 2.30
16 284.375 48.141 0.083 2.33
16 288.339 48.570 0.084 2.36
16 292.333 49.132 0.085 2.39
16 296.210 49.683 0.086 2.42
16 300.190 50.324 0.087 2.45
16 304.134 50.907 0.088 2.49
16 308.104 51.447 0.090 2.52
16 312.018 51.972 0.091 2.55
16 316.015 52.415 0.092 2.58
16 319.962 52.963 0.093 2.61
16 323.962 53.446 0.095 2.64
16 327.913 53.858 0.096 2.68
16 331.921 54.253 0.097 2.71
16 335.859 54.646 0.099 2.74
16 339.831 55.036 0.100 2.77
16 343.784 55.368 0.101 2.80
16 347.780 55.717 0.102 2.84
16 351.726 56.068 0.104 2.87
16 355.726 56.497 0.105 2.90
16 359.729 56.910 0.106 2.93
16 363.635 57.348 0.107 2.96
16 367.604 57.826 0.108 2.99
16 371.556 58.311 0.109 3.03
17 0.000 7.029 0.056 2.01
17 3.978 7.279 0.055 1.98
17 7.973 7.542 0.054 1.95
17 11.940 7.816 0.053 1.91
17 15.926 8.170 0.053 1.88
17 19.891 8.431 0.052 1.85
17 23.974 8.691 0.051 1.82
17 27.852 9.119 0.050 1.79
17 31.943 9.536 0.049 1.75
17 35.829 10.038 0.048 1.72
17 39.832 10.493 0.048 1.69
17 43.816 10.915 0.047 1.66
17 47.673 11.529 0.046 1.63
17 51.610 12.246 0.045 1.60
17 55.568 12.840 0.044 1.57
17 59.591 13.512 0.043 1.53
17 63.437 14.197 0.042 1.50
17 67.352 14.925 0.042 1.47
17 71.295 15.490 0.041 1.44
17 75.263 16.100 0.040 1.41
17 79.163 16.828 0.039 1.38
17 83.080 17.524 0.038 1.35
17 87.027 18.156 0.037 1.31
17 90.957 18.902 0.036 1.28
17 94.888 19.657 0.033 1.25
17 98.800 20.481 0.029 1.22
17 102.714 21.299 0.026 1.19
17 106.621 22.064 0.022 1.16
17 110.461 22.921 0.019 1.13
17 114.453 23.722 0.015 1.09
17 118.381 24.475 0.012 1.06
17 130.207 26.370 0.015 1.03
17 134.167 26.921 0.017 1.06
17 138.127 27.420 0.020 1.10
17 142.057 27.963 0.023 1.13
17 146.031 28.600 0.025 1.16
17 149.992 29.190 0.028 1.19
17 153.949 29.720 0.031 1.22
17 157.873 30.282 0.033 1.25
17 161.835 30.814 0.035 1.28
17 165.817 31.295 0.037 1.32
17 169.793 31.792 0.039 1.35
17 173.759 32.416 0.041 1.38
17 177.684 33.087 0.043 1.41
17 181.630 33.634 0.045 1.44
17 185.663 34.180 0.047 1.48
17 189.558 34.757 0.049 1.51
17 193.531 35.245 0.051 1.54
17 197.482 35.664 0.053 1.57
17 201.424 36.301 0.055 1.60
17 205.362 36.964 0.057 1.63
17 209.276 37.762 0.059 1.66
17 213.202 38.513 0.060 1.70
17 217.114 39.237 0.061 1.73
17 221.069 39.887 0.062 1.76
17 225.022 40.296 0.063 1.79
17 229.006 40.725 0.064 1.82
17 232.920 41.201 0.065 1.85
17 236.904 41.783 0.066 1.89
17 240.846 42.461 0.067 1.92
17 244.758 43.184 0.068 1.95
17 248.716 43.717 0.070 1.98
17 252.666 44.280 0.070 2.01
17 256.627 44.771 0.072 2.04
17 260.596 45.287 0.073 2.07
17 264.526 45.769 0.074 2.11
17 268.516 46.131 0.075 2.14
17 272.489 46.691 0.076 2.17
17 276.452 47.234 0.077 2.20
17 280.392 47.713 0.078 2.23
17 284.375 48.141 0.079 2.26
17 288.339 48.570 0.080 2.30
17 292.333 49.132 0.081 2.33
17 296.210 49.683 0.083 2.36
17 300.190 50.324 0.084 2.39
17 304.134 50.907 0.085 2.42
17 308.104 51.447 0.086 2.45
17 312.018 51.972 0.087 2.49
17 316.015 52.415 0.088 2.52
17 319.962 52.963 0.089 2.55
17 323.962 53.446 0.090 2.58
17 327.913 53.858 0.091 2.61
17 331.921 54.253 0.092 2.65
17 335.859 54.646 0.093 2.68
17 339.831 55.036 0.095 2.71
17 343.784 55.368 0.096 2.74
17 347.780 55.717 0.097 2.77
17 351.726 56.068 0.098 2.80
17 355.726 56.497 0.099 2.84
17 359.729 56.910 0.100 2.87
17 363.635 57.348 0.101 2.90
17 367.604 57.826 0.102 2.93
17 371.556 58.311 0.103 2.96
17 375.566 58.794 0.104 2.99
17 379.527 59.266 0.105 3.03
18 0.000 7.029 0.061 2.07
18 3.978 7.279 0.060 2.04
18 7.973 7.542 0.059 2.01
18 11.940 7.816 0.058 1.98
18 15.926 8.170 0.057 1.95
18 19.891 8.431 0.056 1.91
18 23.974 8.691 0.055 1.88
18 27.852 9.119 0.054 1.85
18 31.943 9.536 0.054 1.82
18 35.829 10.038 0.053 1.79
18 39.832 10.493 0.052 1.75
18 43.816 10.915 0.051 1.72
18 47.673 11.529 0.050 1.69
18 51.610 12.246 0.049 1.66
18 55.568 12.840 0.048 1.63
18 59.591 13.512 0.047 1.60
18 63.437 14.197 0.046 1.57
18 67.352 14.925 0.045 1.53
18 71.295 15.490 0.045 1.50
18 75.263 16.100 0.044 1.47
18 79.163 16.828 0.043 1.44
18 83.080 17.524 0.041 1.41
18 87.027 18.156 0.038 1.38
18 90.957 18.902 0.037 1.35
18 94.888 19.657 0.035 1.31
18 98.800 20.481 0.033 1.28
18 102.714 21.299 0.031 1.25
18 106.621 22.064 0.029 1.22
18 110.461 22.921 0.027 1.19
18 114.453 23.722 0.025 1.16
18 118.381 24.475 0.022 1.13
18 122.311 25.172 0.018 1.09
18 126.252 25.794 0.014 1.06
18 134.167 26.921 0.010 1.00
18 138.127 27.420 0.013 1.03
18 142.057 27.963 0.016 1.06
18 146.031 28.600 0.020 1.09
18 149.992 29.190 0.023 1.13
18 153.949 29.720 0.026 1.16
18 157.873 30.282 0.030 1.19
18 161.835 30.814 0.033 1.22
18 165.817 31.295 0.036 1.25
18 169.793 31.792 0.039 1.29
18 173.759 32.416 0.041 1.32
18 177.684 33.087 0.043 1.35
18 181.630 33.634 0.045 1.38
18 185.663 34.180 0.047 1.41
18 189.558 34.757 0.049 1.44
18 193.531 35.245 0.051 1.47
18 197.482 35.664 0.053 1.51
18 201.424 36.301 0.055 1.54
18 205.362 36.964 0.057 1.57
18 209.276 37.762 0.058 1.60
18 213.202 38.513 0.059 1.63
18 217.114 39.237 0.060 1.66
18 221.069 39.887 0.061 1.70
18 225.022 40.296 0.063 1.73
18 229.006 40.725 0.064 1.76
18 232.920 41.201 0.065 1.79
18 236.904 41.783 0.066 1.82
18 240.846 42.461 0.067 1.85
18 244.758 43.184 0.068 1.88
18 248.716 43.717 0.069 1.92
18 252.666 44.280 0.070 1.95
18 256.627 44.771 0.071 1.98
18 260.596 45.287 0.072 2.01
18 264.526 45.769 0.073 2.04
18 268.516 46.131 0.075 2.07
18 272.489 46.691 0.076 2.11
18 276.452 47.234 0.077 2.14
18 280.392 47.713 0.078 2.17
18 284.375 48.141 0.079 2.20
18 288.339 48.570 0.080 2.23
18 292.333 49.132 0.081 2.27
18 296.210 49.683 0.082 2.30
18 300.190 50.324 0.083 2.33
18 304.134 50.907 0.084 2.36
18 308.104 51.447 0.085 2.39
18 312.018 51.972 0.086 2.42
18 316.015 52.415 0.088 2.45
18 319.962 52.963 0.089 2.49
18 323.962 53.446 0.090 2.52
18 327.913 53.858 0.091 2.55
18 331.921 54.253 0.092 2.58
18 335.859 54.646 0.093 2.61
18 339.831 55.036 0.094 2.65
18 343.784 55.368 0.095 2.68
18 347.780 55.717 0.096 2.71
18 351.726 56.068 0.097 2.74
18 355.726 56.497 0.099 2.77
18 359.729 56.910 0.100 2.80
18 363.635 57.348 0.101 2.84
18 367.604 57.826 0.102 2.87
18 371.556 58.311 0.103 2.90
18 375.566 58.794 0.104 2.93
19 3.978 7.279 0.061 2.10
19 7.973 7.542 0.060 2.07
19 11.940 7.816 0.059 2.04
19 15.926 8.170 0.058 2.01
19 19.891 8.431 0.057 1.98
19 23.974 8.691 0.056 1.94
19 27.852 9.119 0.056 1.91
19 31.943 9.536 0.055 1.88
19 35.829 10.038 0.054 1.85
19 39.832 10.493 0.053 1.82
19 43.816 10.915 0.052 1.79
19 47.673 11.529 0.051 1.76
19 51.610 12.246 0.051 1.72
19 55.568 12.840 0.050 1.69
19 59.591 13.512 0.049 1.66
19 63.437 14.197 0.048 1.63
19 67.352 14.925 0.047 1.60
